2012,Северное Медведково,0.63
2012,Северное Тушино,0.52
2012,Северный,0.8
2012,Силино,0.77
2012,Сокол,0.72
2012,Соколиная Гора,0.49
2012,Сокольники,0.81
2012,Солнцево,0.6
2012,Старое Крюково,1.33
2012,Строгино,0.5
2012,Таганский,0.6
2012,Тверской,0.53
2012,Текстильщики,0.5
2012,Тёплый Стан,0.84
2012,Тимирязевский,0.59
2012,Тропарёво-Никулино,0.63
2012,Филёвский Парк,0.59
2012,Фили-Давыдково,0.52
2012,Хамовники,0.39
2012,Ховрино,0.6
2012,Хорошёво-Мнёвники,0.47
2012,Хорошёвский,0.48
2012,Царицыно,0.62
2012,Черёмушки,0.5
2012,Чертаново Северное,0.99
2012,Чертаново Центральное,0.66
2012,Чертаново Южное,0.74
2012,Щукино,0.51
2012,Южное Бутово,0.94
2012,Южное Медведково,0.65
2012,Южное Тушино,0.49
2012,Южнопортовый,0.49
2012,Якиманка,0.38
2012,Ярославский,0.63
2012,Ясенево,0.63
2013,Академический,0.57
2013,Алексеевский,0.58
2013,Алтуфьевский,0.49
2013,Арбат,0.34
2013,Аэропорт,0.58
2013,Бабушкинский,0.66
2013,Басманный,0.61
2013,Беговой,0.51
2013,Бескудниковский,0.59
2013,Бибирево,0.64
2013,Бирюлёво Восточное,0.62
2013,Бирюлёво Западное,0.63
2013,Богородское,0.62
2013,Братеево,0.67
2013,Бутырский,0.43
2013,Вешняки,0.71
2013,Внуково,0.89
2013,Войковский,0.64
2013,Восточное Дегунино,0.58
2013,Восточное Измайлово,0.38
2013,Восточный,1.32
2013,Выхино-Жулебино,0.73
2013,Гагаринский,0.43
2013,Головинский,0.53
2013,Гольяново,0.71
2013,городской округ Троицк,0.66
2013,городской округ Щербинка,0.48
2013,Даниловский,0.49
2013,Дмитровский,0.73
2013,Донской,0.19
2013,Дорогомилово,0.59
2013,Замоскворечье,0.66
2013,Западное Дегунино,0.56
2013,Зюзино,0.66
2013,Зябликово,0.81
2013,Ивановское,0.79
2013,Измайлово,0.57
2013,Капотня,0.69
2013,Коньково,0.81
2013,Коптево,0.46
2013,Косино-Ухтомский,0.53
2013,Котловка,0.38
2013,Красносельский,0.57
2013,Крылатское,0.79
2013,Крюково,0.86
2013,Кузьминки,0.93
2013,Кунцево,0.6
2013,Куркино,1.13
2013,Левобережный,0.61
2013,Лефортово,0.46
2013,Лианозово,0.85
2013,Ломоносовский,0.8
2013,Лосиноостровский,0.7
2013,Люблино,0.73
2013,Марфино,1.04
2013,Марьина Роща,0.33
2013,Марьино,0.58
2013,Матушкино,0.9
2013,Метрогородок,0.63
2013,Мещанский,0.77
2013,Митино,0.71
2013,Можайский,0.62
2013,Москворечье-Сабурово,0.79
2013,Нагатино-Садовники,0.58
2013,Нагатинский Затон,0.61
2013,Нагорный,0.57
2013,Некрасовка,1.14
2013,Нижегородский,0.4
2013,Новогиреево,0.5
2013,Новокосино,0.72
2013,Ново-Переделкино,0.65
2013,Обручевский,0.71
2013,Орехово-Борисово Северное,1.21
2013,Орехово-Борисово Южное,0.84
2013,Останкинский,0.76
2013,Отрадное,0.7
2013,Очаково-Матвеевское,0.49
2013,Перово,0.56
2013,Печатники,0.76
2013,Покровское-Стрешнево,0.27
2013,поселение Внуковское,2.15
2013,поселение Вороновское,0.72
2013,поселение Воскресенское,0.53
2013,поселение Десёновское,0.61
2013,поселение Киевский,0.71
2013,поселение Клёновское,1.74
2013,поселение Кокошкино,0.36
2013,поселение Краснопахорское,0.53
2013,поселение Марушкинское,0.63
2013,поселение Михайлово-Ярцевское,0.69
2013,поселение Московский,1.42
2013,поселение Новофёдоровское,0.67
2013,поселение Первомайское,1.03
2013,поселение Роговское,0.77
2013,поселение Рязановское,0.95
2013,поселение Сосенское,1.2
2013,поселение Филимонковское,0.85
2013,поселение Щаповское,0.44
2013,Преображенское,0.55
2013,Пресненский,0.49
2013,Проспект Вернадского,0.68
2013,Раменки,0.56
2013,Ростокино,0.51
2013,Рязанский,0.63
2013,Савёлки,1.02
2013,Савёловский,0.33
2013,Свиблово,0.68
2013,Северное Бутово,0.87
2013,Северное Измайлово,0.62
2013,Северное Медведково,0.6
2013,Северное Тушино,0.54
2013,Северный,0.77
2013,Силино,0.68
2013,Сокол,0.72
2013,Соколиная Гора,0.49
2013,Сокольники,0.82
2013,Солнцево,0.65
2013,Старое Крюково,1.35
2013,Строгино,0.61
2013,Таганский,0.64
2013,Тверской,0.49
2013,Текстильщики,0.41
2013,Тёплый Стан,0.84
2013,Тимирязевский,0.57
2013,Тропарёво-Никулино,0.63
2013,Филёвский Парк,0.6
2013,Фили-Давыдково,0.51
2013,Хамовники,0.41
2013,Ховрино,0.59
2013,Хорошёво-Мнёвники,0.51
2013,Хорошёвский,0.5
2013,Царицыно,0.62
2013,Черёмушки,0.62
2013,Чертаново Северное,0.96
2013,Чертаново Центральное,0.57
2013,Чертаново Южное,0.85
2013,Щукино,0.49
2013,Южное Бутово,0.93
2013,Южное Медведково,0.63
2013,Южное Тушино,0.48
2013,Южнопортовый,0.48
2013,Якиманка,0.47
2013,Ярославский,0.66
2013,Ясенево,0.56
2014,Академический,0.55
2014,Алексеевский,0.54
2014,Алтуфьевский,0.5
2014,Арбат,0.88
2014,Аэропорт,0.5
2014,Бабушкинский,0.6
2014,Басманный,0.64
2014,Беговой,0.56
2014,Бескудниковский,0.65
2014,Бибирево,0.62
2014,Бирюлёво Восточное,0.65
2014,Бирюлёво Западное,0.61
2014,Богородское,0.56
2014,Братеево,0.62
2014,Бутырский,0.47
2014,Вешняки,0.65
2014,Внуково,0.8
2014,Войковский,0.52
2014,Восточное Дегунино,0.55
2014,Восточное Измайлово,0.43
2014,Восточный,1.26
2014,Выхино-Жулебино,0.73
2014,Гагаринский,0.44
2014,Головинский,0.54
2014,Гольяново,0.68
2014,городской округ Троицк,0.61
2014,городской округ Щербинка,0.61
2014,Даниловский,0.47
2014,Дмитровский,0.62
2014,Донской,0.21
2014,Дорогомилово,0.56
2014,Замоскворечье,0.75
2014,Западное Дегунино,0.53
2014,Зюзино,0.62
2014,Зябликово,0.54
2014,Ивановское,0.73
2014,Измайлово,0.57
2014,Капотня,0.64
2014,Коньково,0.66
2014,Коптево,0.51
2014,Косино-Ухтомский,0.55
2014,Котловка,0.41
2014,Красносельский,0.4
2014,Крылатское,0.79
2014,Крюково,0.79
2014,Кузьминки,0.67
2014,Кунцево,0.56
2014,Куркино,1.34
2014,Левобережный,0.66
2014,Лефортово,0.49
2014,Лианозово,0.87
2014,Ломоносовский,0.77
2014,Лосиноостровский,0.68
2014,Люблино,0.73
2014,Марфино,0.85
2014,Марьина Роща,0.32
2014,Марьино,0.56
2014,Матушкино,0.8
2014,Метрогородок,0.61
2014,Мещанский,0.85
2014,Митино,0.74
2014,Можайский,0.53
2014,Москворечье-Сабурово,0.74
2014,Нагатино-Садовники,0.59
2014,Нагатинский Затон,0.55
2014,Нагорный,0.56
2014,Некрасовка,1.87
2014,Нижегородский,0.43
2014,Новогиреево,0.62
2014,Новокосино,0.7
2014,Ново-Переделкино,0.67
2014,Обручевский,0.73
2014,Орехово-Борисово Северное,0.96
2014,Орехово-Борисово Южное,0.64
2014,Останкинский,0.85
2014,Отрадное,0.67
2014,Очаково-Матвеевское,0.49
2014,Перово,0.48
2014,Печатники,0.53
2014,Покровское-Стрешнево,0.3
2014,поселение Внуковское,3.69
2014,поселение Вороновское,1.35
2014,поселение Воскресенское,0.58
2014,поселение Десёновское,1.07
2014,поселение Киевский,0.77
2014,поселение Кокошкино,0.97
2014,поселение Краснопахорское,2.35
2014,поселение Московский,1.43
2014,поселение Новофёдоровское,0.61
2014,поселение Первомайское,0.92
2014,поселение Рязановское,1.12
2014,поселение Сосенское,1.67
2014,Преображенское,0.55
2014,Пресненский,0.5
2014,Проспект Вернадского,0.73
2014,Раменки,0.48
2014,Ростокино,0.51
2014,Рязанский,0.81
2014,Савёлки,0.87
2014,Савёловский,0.35
2014,Свиблово,0.67
2014,Северное Бутово,0.79
2014,Северное Измайлово,0.69
2014,Северное Медведково,0.58
2014,Северное Тушино,0.56
2014,Северный,0.75
2014,Силино,0.62
2014,Сокол,0.71
2014,Соколиная Гора,0.56
2014,Сокольники,0.91
2014,Солнцево,0.68
2014,Старое Крюково,1.13
2014,Строгино,0.62
2014,Таганский,0.55
2014,Тверской,0.36
2014,Текстильщики,0.41
2014,Тёплый Стан,0.7
2014,Тимирязевский,0.56
2014,Тропарёво-Никулино,0.59
2014,Филёвский Парк,0.56
2014,Фили-Давыдково,0.56
2014,Хамовники,0.26
2014,Ховрино,0.65
2014,Хорошёво-Мнёвники,0.56
2014,Хорошёвский,0.49
2014,Царицыно,0.54
2014,Черёмушки,0.6
2014,Чертаново Северное,0.84
2014,Чертаново Центральное,0.52
2014,Чертаново Южное,0.77
2014,Щукино,0.55
2014,Южное Бутово,0.85
2014,Южное Медведково,0.61
2014,Южное Тушино,0.51
2014,Южнопортовый,0.48
2014,Якиманка,0.51
2014,Ярославский,0.63
2014,Ясенево,0.53
2015,Академический,0.67
2015,Алексеевский,0.51
2015,Алтуфьевский,0.46
2015,Арбат,0.92
2015,Аэропорт,0.49
2015,Бабушкинский,0.54
2015,Басманный,0.58
2015,Беговой,0.51
2015,Бескудниковский,0.63
2015,Бибирево,0.56
2015,Бирюлёво Восточное,0.61
2015,Бирюлёво Западное,0.54
2015,Богородское,0.53
2015,Братеево,0.59
2015,Бутырский,0.44
2015,Вешняки,0.62
2015,Внуково,0.81
2015,Войковский,0.56
2015,Восточное Дегунино,0.54
2015,Восточное Измайлово,0.41
2015,Восточный,1.37
2015,Выхино-Жулебино,0.64
2015,Гагаринский,0.41
2015,Головинский,0.52
2015,Гольяново,0.64
2015,городской округ Троицк,0.61
2015,городской округ Щербинка,0.51
2015,Даниловский,0.43
2015,Дмитровский,0.6
2015,Донской,0.2
2015,Дорогомилово,0.53
2015,Замоскворечье,0.76
2015,Западное Дегунино,0.49
2015,Зюзино,0.6
2015,Зябликово,0.47
2015,Ивановское,0.66
2015,Измайлово,0.58
2015,Капотня,0.6
2015,Коньково,0.56
2015,Коптево,0.53
2015,Косино-Ухтомский,0.56
2015,Котловка,0.28
2015,Красносельский,0.38
2015,Крылатское,0.84
2015,Крюково,0.74
2015,Кузьминки,0.66
2015,Кунцево,0.59
2015,Куркино,1.32
2015,Левобережный,0.65
2015,Лефортово,0.45
2015,Лианозово,0.76
2015,Ломоносовский,0.75
2015,Лосиноостровский,0.62
2015,Люблино,0.52
2015,Марфино,0.79
2015,Марьина Роща,0.32
2015,Марьино,0.54
2015,Матушкино,0.65
2015,Метрогородок,0.54
2015,Мещанский,0.85
2015,Митино,0.69
2015,Можайский,0.57
2015,Москворечье-Сабурово,0.72
2015,Нагатино-Садовники,0.55
2015,Нагатинский Затон,0.52
2015,Нагорный,0.76
2015,Некрасовка,1.84
2015,Нижегородский,0.42
2015,Новогиреево,0.57
2015,Новокосино,0.7
2015,Ново-Переделкино,0.61
2015,Обручевский,0.68
2015,Орехово-Борисово Северное,0.75
2015,Орехово-Борисово Южное,0.71
2015,Останкинский,0.73
2015,Отрадное,0.61
2015,Очаково-Матвеевское,0.45
2015,Перово,0.44
2015,Печатники,0.64
2015,Покровское-Стрешнево,0.5
2015,поселение Внуковское,3.92
2015,поселение Вороновское,1.23
2015,поселение Десёновское,1.5
2015,поселение Киевский,2.07
2015,поселение Кокошкино,1.12
2015,поселение Краснопахорское,2.33
2015,поселение Московский,1.95
2015,поселение Рязановское,1.11
2015,поселение Сосенское,3.54
2015,Преображенское,0.53
2015,Пресненский,0.47
2015,Проспект Вернадского,0.78
2015,Раменки,0.5
2015,Ростокино,0.47
2015,Рязанский,0.82
2015,Савёлки,0.73
2015,Савёловский,0.36
2015,Свиблово,0.62
2015,Северное Бутово,0.74
2015,Северное Измайлово,0.63
2015,Северное Медведково,0.52
2015,Северное Тушино,0.53
2015,Северный,0.71
2015,Силино,0.53
2015,Сокол,0.76
2015,Соколиная Гора,0.51
2015,Сокольники,0.99
2015,Солнцево,0.53
2015,Старое Крюково,0.95
2015,Строгино,0.61
2015,Таганский,0.53
2015,Тверской,0.42
2015,Текстильщики,0.39
2015,Тёплый Стан,0.64
2015,Тимирязевский,0.57
2015,Тропарёво-Никулино,0.6
2015,Филёвский Парк,0.49
2015,Фили-Давыдково,0.59
2015,Хамовники,0.26
2015,Ховрино,0.64
2015,Хорошёво-Мнёвники,0.53
2015,Хорошёвский,0.48
2015,Царицыно,0.5
2015,Черёмушки,0.56
2015,Чертаново Северное,0.76
2015,Чертаново Центральное,0.49
2015,Чертаново Южное,0.55
2015,Щукино,0.58
2015,Южное Бутово,0.79
2015,Южное Медведково,0.59
2015,Южное Тушино,0.46
2015,Южнопортовый,0.46
2015,Якиманка,0.45
2015,Ярославский,0.58
2015,Ясенево,0.58
,Молжаниновский,
,"поселение ""Мосрентген""",
